date_key,full_date,year_num,quarter_num,month_num,month_name,day_of_month,iso_day_of_week,day_name,iso_week_num,iso_year_num,is_weekend,first_day_month,last_day_month
20080904,2008-09-04,2008,3,9,September,4,4,Thursday,36,2008,f,2008-09-01,2008-09-30
20080905,2008-09-05,2008,3,9,September,5,5,Friday,36,2008,f,2008-09-01,2008-09-30
20080906,2008-09-06,2008,3,9,September,6,6,Saturday,36,2008,t,2008-09-01,2008-09-30
20080907,2008-09-07,2008,3,9,September,7,7,Sunday,36,2008,t,2008-09-01,2008-09-30
20080908,2008-09-08,2008,3,9,September,8,1,Monday,37,2008,f,2008-09-01,2008-09-30
20080909,2008-09-09,2008,3,9,September,9,2,Tuesday,37,2008,f,2008-09-01,2008-09-30
20080910,2008-09-10,2008,3,9,September,10,3,Wednesday,37,2008,f,2008-09-01,2008-09-30
20080911,2008-09-11,2008,3,9,September,11,4,Thursday,37,2008,f,2008-09-01,2008-09-30
20080912,2008-09-12,2008,3,9,September,12,5,Friday,37,2008,f,2008-09-01,2008-09-30
20080913,2008-09-13,2008,3,9,September,13,6,Saturday,37,2008,t,2008-09-01,2008-09-30
20080914,2008-09-14,2008,3,9,September,14,7,Sunday,37,2008,t,2008-09-01,2008-09-30
20080915,2008-09-15,2008,3,9,September,15,1,Monday,38,2008,f,2008-09-01,2008-09-30
20080916,2008-09-16,2008,3,9,September,16,2,Tuesday,38,2008,f,2008-09-01,2008-09-30
20080917,2008-09-17,2008,3,9,September,17,3,Wednesday,38,2008,f,2008-09-01,2008-09-30
20080918,2008-09-18,2008,3,9,September,18,4,Thursday,38,2008,f,2008-09-01,2008-09-30
20080919,2008-09-19,2008,3,9,September,19,5,Friday,38,2008,f,2008-09-01,2008-09-30
20080920,2008-09-20,2008,3,9,September,20,6,Saturday,38,2008,t,2008-09-01,2008-09-30
20080921,2008-09-21,2008,3,9,September,21,7,Sunday,38,2008,t,2008-09-01,2008-09-30
20080922,2008-09-22,2008,3,9,September,22,1,Monday,39,2008,f,2008-09-01,2008-09-30
20080923,2008-09-23,2008,3,9,September,23,2,Tuesday,39,2008,f,2008-09-01,2008-09-30
20080924,2008-09-24,2008,3,9,September,24,3,Wednesday,39,2008,f,2008-09-01,2008-09-30
20080925,2008-09-25,2008,3,9,September,25,4,Thursday,39,2008,f,2008-09-01,2008-09-30
20080926,2008-09-26,2008,3,9,September,26,5,Friday,39,2008,f,2008-09-01,2008-09-30
20080927,2008-09-27,2008,3,9,September,27,6,Saturday,39,2008,t,2008-09-01,2008-09-30
20080928,2008-09-28,2008,3,9,September,28,7,Sunday,39,2008,t,2008-09-01,2008-09-30
20080929,2008-09-29,2008,3,9,September,29,1,Monday,40,2008,f,2008-09-01,2008-09-30
20080930,2008-09-30,2008,3,9,September,30,2,Tuesday,40,2008,f,2008-09-01,2008-09-30
20081001,2008-10-01,2008,4,10,October,1,3,Wednesday,40,2008,f,2008-10-01,2008-10-31
20081002,2008-10-02,2008,4,10,October,2,4,Thursday,40,2008,f,2008-10-01,2008-10-31
20081003,2008-10-03,2008,4,10,October,3,5,Friday,40,2008,f,2008-10-01,2008-10-31
20081004,2008-10-04,2008,4,10,October,4,6,Saturday,40,2008,t,2008-10-01,2008-10-31
20081005,2008-10-05,2008,4,10,October,5,7,Sunday,40,2008,t,2008-10-01,2008-10-31
20081006,2008-10-06,2008,4,10,October,6,1,Monday,41,2008,f,2008-10-01,2008-10-31
20081007,2008-10-07,2008,4,10,October,7,2,Tuesday,41,2008,f,2008-10-01,2008-10-31
20081008,2008-10-08,2008,4,10,October,8,3,Wednesday,41,2008,f,2008-10-01,2008-10-31
20081009,2008-10-09,2008,4,10,October,9,4,Thursday,41,2008,f,2008-10-01,2008-10-31
20081010,2008-10-10,2008,4,10,October,10,5,Friday,41,2008,f,2008-10-01,2008-10-31
20081011,2008-10-11,2008,4,10,October,11,6,Saturday,41,2008,t,2008-10-01,2008-10-31
20081012,2008-10-12,2008,4,10,October,12,7,Sunday,41,2008,t,2008-10-01,2008-10-31
20081013,2008-10-13,2008,4,10,October,13,1,Monday,42,2008,f,2008-10-01,2008-10-31
20081014,2008-10-14,2008,4,10,October,14,2,Tuesday,42,2008,f,2008-10-01,2008-10-31
20081015,2008-10-15,2008,4,10,October,15,3,Wednesday,42,2008,f,2008-10-01,2008-10-31
20081016,2008-10-16,2008,4,10,October,16,4,Thursday,42,2008,f,2008-10-01,2008-10-31
20081017,2008-10-17,2008,4,10,October,17,5,Friday,42,2008,f,2008-10-01,2008-10-31
20081018,2008-10-18,2008,4,10,October,18,6,Saturday,42,2008,t,2008-10-01,2008-10-31
20081019,2008-10-19,2008,4,10,October,19,7,Sunday,42,2008,t,2008-10-01,2008-10-31
20081020,2008-10-20,2008,4,10,October,20,1,Monday,43,2008,f,2008-10-01,2008-10-31
20081021,2008-10-21,2008,4,10,October,21,2,Tuesday,43,2008,f,2008-10-01,2008-10-31
20081022,2008-10-22,2008,4,10,October,22,3,Wednesday,43,2008,f,2008-10-01,2008-10-31
20081023,2008-10-23,2008,4,10,October,23,4,Thursday,43,2008,f,2008-10-01,2008-10-31
20081024,2008-10-24,2008,4,10,October,24,5,Friday,43,2008,f,2008-10-01,2008-10-31
20081025,2008-10-25,2008,4,10,October,25,6,Saturday,43,2008,t,2008-10-01,2008-10-31
20081026,2008-10-26,2008,4,10,October,26,7,Sunday,43,2008,t,2008-10-01,2008-10-31
20081027,2008-10-27,2008,4,10,October,27,1,Monday,44,2008,f,2008-10-01,2008-10-31
20081028,2008-10-28,2008,4,10,October,28,2,Tuesday,44,2008,f,2008-10-01,2008-10-31
20081029,2008-10-29,2008,4,10,October,29,3,Wednesday,44,2008,f,2008-10-01,2008-10-31
20081030,2008-10-30,2008,4,10,October,30,4,Thursday,44,2008,f,2008-10-01,2008-10-31
20081031,2008-10-31,2008,4,10,October,31,5,Friday,44,2008,f,2008-10-01,2008-10-31
20081101,2008-11-01,2008,4,11,November,1,6,Saturday,44,2008,t,2008-11-01,2008-11-30
20081102,2008-11-02,2008,4,11,November,2,7,Sunday,44,2008,t,2008-11-01,2008-11-30
20081103,2008-11-03,2008,4,11,November,3,1,Monday,45,2008,f,2008-11-01,2008-11-30
20081104,2008-11-04,2008,4,11,November,4,2,Tuesday,45,2008,f,2008-11-01,2008-11-30
20081105,2008-11-05,2008,4,11,November,5,3,Wednesday,45,2008,f,2008-11-01,2008-11-30
20081106,2008-11-06,2008,4,11,November,6,4,Thursday,45,2008,f,2008-11-01,2008-11-30
20081107,2008-11-07,2008,4,11,November,7,5,Friday,45,2008,f,2008-11-01,2008-11-30
20081108,2008-11-08,2008,4,11,November,8,6,Saturday,45,2008,t,2008-11-01,2008-11-30
20081109,2008-11-09,2008,4,11,November,9,7,Sunday,45,2008,t,2008-11-01,2008-11-30
20081110,2008-11-10,2008,4,11,November,10,1,Monday,46,2008,f,2008-11-01,2008-11-30
20081111,2008-11-11,2008,4,11,November,11,2,Tuesday,46,2008,f,2008-11-01,2008-11-30
20081112,2008-11-12,2008,4,11,November,12,3,Wednesday,46,2008,f,2008-11-01,2008-11-30
20081113,2008-11-13,2008,4,11,November,13,4,Thursday,46,2008,f,2008-11-01,2008-11-30
20081114,2008-11-14,2008,4,11,November,14,5,Friday,46,2008,f,2008-11-01,2008-11-30
20081115,2008-11-15,2008,4,11,November,15,6,Saturday,46,2008,t,2008-11-01,2008-11-30
20081116,2008-11-16,2008,4,11,November,16,7,Sunday,46,2008,t,2008-11-01,2008-11-30
20081117,2008-11-17,2008,4,11,November,17,1,Monday,47,2008,f,2008-11-01,2008-11-30
20081118,2008-11-18,2008,4,11,November,18,2,Tuesday,47,2008,f,2008-11-01,2008-11-30
20081119,2008-11-19,2008,4,11,November,19,3,Wednesday,47,2008,f,2008-11-01,2008-11-30
20081120,2008-11-20,2008,4,11,November,20,4,Thursday,47,2008,f,2008-11-01,2008-11-30
20081121,2008-11-21,2008,4,11,November,21,5,Friday,47,2008,f,2008-11-01,2008-11-30
20081122,2008-11-22,2008,4,11,November,22,6,Saturday,47,2008,t,2008-11-01,2008-11-30
20081123,2008-11-23,2008,4,11,November,23,7,Sunday,47,2008,t,2008-11-01,2008-11-30
20081124,2008-11-24,2008,4,11,November,24,1,Monday,48,2008,f,2008-11-01,2008-11-30
20081125,2008-11-25,2008,4,11,November,25,2,Tuesday,48,2008,f,2008-11-01,2008-11-30
20081126,2008-11-26,2008,4,11,November,26,3,Wednesday,48,2008,f,2008-11-01,2008-11-30
20081127,2008-11-27,2008,4,11,November,27,4,Thursday,48,2008,f,2008-11-01,2008-11-30
20081128,2008-11-28,2008,4,11,November,28,5,Friday,48,2008,f,2008-11-01,2008-11-30
20081129,2008-11-29,2008,4,11,November,29,6,Saturday,48,2008,t,2008-11-01,2008-11-30
20081130,2008-11-30,2008,4,11,November,30,7,Sunday,48,2008,t,2008-11-01,2008-11-30
20081201,2008-12-01,2008,4,12,December,1,1,Monday,49,2008,f,2008-12-01,2008-12-31
20081202,2008-12-02,2008,4,12,December,2,2,Tuesday,49,2008,f,2008-12-01,2008-12-31
20081203,2008-12-03,2008,4,12,December,3,3,Wednesday,49,2008,f,2008-12-01,2008-12-31
20081204,2008-12-04,2008,4,12,December,4,4,Thursday,49,2008,f,2008-12-01,2008-12-31
20081205,2008-12-05,2008,4,12,December,5,5,Friday,49,2008,f,2008-12-01,2008-12-31
20081206,2008-12-06,2008,4,12,December,6,6,Saturday,49,2008,t,2008-12-01,2008-12-31
20081207,2008-12-07,2008,4,12,December,7,7,Sunday,49,2008,t,2008-12-01,2008-12-31
20081208,2008-12-08,2008,4,12,December,8,1,Monday,50,2008,f,2008-12-01,2008-12-31
20081209,2008-12-09,2008,4,12,December,9,2,Tuesday,50,2008,f,2008-12-01,2008-12-31
20081210,2008-12-10,2008,4,12,December,10,3,Wednesday,50,2008,f,2008-12-01,2008-12-31
20081211,2008-12-11,2008,4,12,December,11,4,Thursday,50,2008,f,2008-12-01,2008-12-31
20081212,2008-12-12,2008,4,12,December,12,5,Friday,50,2008,f,2008-12-01,2008-12-31
20081213,2008-12-13,2008,4,12,December,13,6,Saturday,50,2008,t,2008-12-01,2008-12-31
20081214,2008-12-14,2008,4,12,December,14,7,Sunday,50,2008,t,2008-12-01,2008-12-31
20081215,2008-12-15,2008,4,12,December,15,1,Monday,51,2008,f,2008-12-01,2008-12-31
20081216,2008-12-16,2008,4,12,December,16,2,Tuesday,51,2008,f,2008-12-01,2008-12-31
20081217,2008-12-17,2008,4,12,December,17,3,Wednesday,51,2008,f,2008-12-01,2008-12-31
20081218,2008-12-18,2008,4,12,December,18,4,Thursday,51,2008,f,2008-12-01,2008-12-31
20081219,2008-12-19,2008,4,12,December,19,5,Friday,51,2008,f,2008-12-01,2008-12-31
20081220,2008-12-20,2008,4,12,December,20,6,Saturday,51,2008,t,2008-12-01,2008-12-31
20081221,2008-12-21,2008,4,12,December,21,7,Sunday,51,2008,t,2008-12-01,2008-12-31
20081222,2008-12-22,2008,4,12,December,22,1,Monday,52,2008,f,2008-12-01,2008-12-31
20081223,2008-12-23,2008,4,12,December,23,2,Tuesday,52,2008,f,2008-12-01,2008-12-31
20081224,2008-12-24,2008,4,12,December,24,3,Wednesday,52,2008,f,2008-12-01,2008-12-31
20081225,2008-12-25,2008,4,12,December,25,4,Thursday,52,2008,f,2008-12-01,2008-12-31
20081226,2008-12-26,2008,4,12,December,26,5,Friday,52,2008,f,2008-12-01,2008-12-31
20081227,2008-12-27,2008,4,12,December,27,6,Saturday,52,2008,t,2008-12-01,2008-12-31
20081228,2008-12-28,2008,4,12,December,28,7,Sunday,52,2008,t,2008-12-01,2008-12-31
20081229,2008-12-29,2008,4,12,December,29,1,Monday,1,2009,f,2008-12-01,2008-12-31
20081230,2008-12-30,2008,4,12,December,30,2,Tuesday,1,2009,f,2008-12-01,2008-12-31
20081231,2008-12-31,2008,4,12,December,31,3,Wednesday,1,2009,f,2008-12-01,2008-12-31
20090101,2009-01-01,2009,1,1,January,1,4,Thursday,1,2009,f,2009-01-01,2009-01-31
20090102,2009-01-02,2009,1,1,January,2,5,Friday,1,2009,f,2009-01-01,2009-01-31
20090103,2009-01-03,2009,1,1,January,3,6,Saturday,1,2009,t,2009-01-01,2009-01-31
20090104,2009-01-04,2009,1,1,January,4,7,Sunday,1,2009,t,2009-01-01,2009-01-31
20090105,2009-01-05,2009,1,1,January,5,1,Monday,2,2009,f,2009-01-01,2009-01-31
20090106,2009-01-06,2009,1,1,January,6,2,Tuesday,2,2009,f,2009-01-01,2009-01-31
20090107,2009-01-07,2009,1,1,January,7,3,Wednesday,2,2009,f,2009-01-01,2009-01-31
20090108,2009-01-08,2009,1,1,January,8,4,Thursday,2,2009,f,2009-01-01,2009-01-31
20090109,2009-01-09,2009,1,1,January,9,5,Friday,2,2009,f,2009-01-01,2009-01-31
20090110,2009-01-10,2009,1,1,January,10,6,Saturday,2,2009,t,2009-01-01,2009-01-31
20090111,2009-01-11,2009,1,1,January,11,7,Sunday,2,2009,t,2009-01-01,2009-01-31
20090112,2009-01-12,2009,1,1,January,12,1,Monday,3,2009,f,2009-01-01,2009-01-31
20090113,2009-01-13,2009,1,1,January,13,2,Tuesday,3,2009,f,2009-01-01,2009-01-31
20090114,2009-01-14,2009,1,1,January,14,3,Wednesday,3,2009,f,2009-01-01,2009-01-31
20090115,2009-01-15,2009,1,1,January,15,4,Thursday,3,2009,f,2009-01-01,2009-01-31
20090116,2009-01-16,2009,1,1,January,16,5,Friday,3,2009,f,2009-01-01,2009-01-31
20090117,2009-01-17,2009,1,1,January,17,6,Saturday,3,2009,t,2009-01-01,2009-01-31
20090118,2009-01-18,2009,1,1,January,18,7,Sunday,3,2009,t,2009-01-01,2009-01-31
20090119,2009-01-19,2009,1,1,January,19,1,Monday,4,2009,f,2009-01-01,2009-01-31
20090120,2009-01-20,2009,1,1,January,20,2,Tuesday,4,2009,f,2009-01-01,2009-01-31
20090121,2009-01-21,2009,1,1,January,21,3,Wednesday,4,2009,f,2009-01-01,2009-01-31
20090122,2009-01-22,2009,1,1,January,22,4,Thursday,4,2009,f,2009-01-01,2009-01-31
20090123,2009-01-23,2009,1,1,January,23,5,Friday,4,2009,f,2009-01-01,2009-01-31
20090124,2009-01-24,2009,1,1,January,24,6,Saturday,4,2009,t,2009-01-01,2009-01-31
20090125,2009-01-25,2009,1,1,January,25,7,Sunday,4,2009,t,2009-01-01,2009-01-31
20090126,2009-01-26,2009,1,1,January,26,1,Monday,5,2009,f,2009-01-01,2009-01-31
20090127,2009-01-27,2009,1,1,January,27,2,Tuesday,5,2009,f,2009-01-01,2009-01-31
20090128,2009-01-28,2009,1,1,January,28,3,Wednesday,5,2009,f,2009-01-01,2009-01-31
20090129,2009-01-29,2009,1,1,January,29,4,Thursday,5,2009,f,2009-01-01,2009-01-31
20090130,2009-01-30,2009,1,1,January,30,5,Friday,5,2009,f,2009-01-01,2009-01-31
20090131,2009-01-31,2009,1,1,January,31,6,Saturday,5,2009,t,2009-01-01,2009-01-31
20090201,2009-02-01,2009,1,2,February,1,7,Sunday,5,2009,t,2009-02-01,2009-02-28
20090202,2009-02-02,2009,1,2,February,2,1,Monday,6,2009,f,2009-02-01,2009-02-28
20090203,2009-02-03,2009,1,2,February,3,2,Tuesday,6,2009,f,2009-02-01,2009-02-28
20090204,2009-02-04,2009,1,2,February,4,3,Wednesday,6,2009,f,2009-02-01,2009-02-28
20090205,2009-02-05,2009,1,2,February,5,4,Thursday,6,2009,f,2009-02-01,2009-02-28
20090206,2009-02-06,2009,1,2,February,6,5,Friday,6,2009,f,2009-02-01,2009-02-28
20090207,2009-02-07,2009,1,2,February,7,6,Saturday,6,2009,t,2009-02-01,2009-02-28
20090208,2009-02-08,2009,1,2,February,8,7,Sunday,6,2009,t,2009-02-01,2009-02-28
20090209,2009-02-09,2009,1,2,February,9,1,Monday,7,2009,f,2009-02-01,2009-02-28
20090210,2009-02-10,2009,1,2,February,10,2,Tuesday,7,2009,f,2009-02-01,2009-02-28
20090211,2009-02-11,2009,1,2,February,11,3,Wednesday,7,2009,f,2009-02-01,2009-02-28
20090212,2009-02-12,2009,1,2,February,12,4,Thursday,7,2009,f,2009-02-01,2009-02-28
20090213,2009-02-13,2009,1,2,February,13,5,Friday,7,2009,f,2009-02-01,2009-02-28
20090214,2009-02-14,2009,1,2,February,14,6,Saturday,7,2009,t,2009-02-01,2009-02-28
20090215,2009-02-15,2009,1,2,February,15,7,Sunday,7,2009,t,2009-02-01,2009-02-28
20090216,2009-02-16,2009,1,2,February,16,1,Monday,8,2009,f,2009-02-01,2009-02-28
20090217,2009-02-17,2009,1,2,February,17,2,Tuesday,8,2009,f,2009-02-01,2009-02-28
20090218,2009-02-18,2009,1,2,February,18,3,Wednesday,8,2009,f,2009-02-01,2009-02-28
20090219,2009-02-19,2009,1,2,February,19,4,Thursday,8,2009,f,2009-02-01,2009-02-28
20090220,2009-02-20,2009,1,2,February,20,5,Friday,8,2009,f,2009-02-01,2009-02-28
20090221,2009-02-21,2009,1,2,February,21,6,Saturday,8,2009,t,2009-02-01,2009-02-28
20090222,2009-02-22,2009,1,2,February,22,7,Sunday,8,2009,t,2009-02-01,2009-02-28
20090223,2009-02-23,2009,1,2,February,23,1,Monday,9,2009,f,2009-02-01,2009-02-28
20090224,2009-02-24,2009,1,2,February,24,2,Tuesday,9,2009,f,2009-02-01,2009-02-28
20090225,2009-02-25,2009,1,2,February,25,3,Wednesday,9,2009,f,2009-02-01,2009-02-28
20090226,2009-02-26,2009,1,2,February,26,4,Thursday,9,2009,f,2009-02-01,2009-02-28
20090227,2009-02-27,2009,1,2,February,27,5,Friday,9,2009,f,2009-02-01,2009-02-28
20090228,2009-02-28,2009,1,2,February,28,6,Saturday,9,2009,t,2009-02-01,2009-02-28
20090301,2009-03-01,2009,1,3,March,1,7,Sunday,9,2009,t,2009-03-01,2009-03-31
20090302,2009-03-02,2009,1,3,March,2,1,Monday,10,2009,f,2009-03-01,2009-03-31
20090303,2009-03-03,2009,1,3,March,3,2,Tuesday,10,2009,f,2009-03-01,2009-03-31
20090304,2009-03-04,2009,1,3,March,4,3,Wednesday,10,2009,f,2009-03-01,2009-03-31
20090305,2009-03-05,2009,1,3,March,5,4,Thursday,10,2009,f,2009-03-01,2009-03-31
20090306,2009-03-06,2009,1,3,March,6,5,Friday,10,2009,f,2009-03-01,2009-03-31
20090307,2009-03-07,2009,1,3,March,7,6,Saturday,10,2009,t,2009-03-01,2009-03-31
20090308,2009-03-08,2009,1,3,March,8,7,Sunday,10,2009,t,2009-03-01,2009-03-31
20090309,2009-03-09,2009,1,3,March,9,1,Monday,11,2009,f,2009-03-01,2009-03-31
20090310,2009-03-10,2009,1,3,March,10,2,Tuesday,11,2009,f,2009-03-01,2009-03-31
20090311,2009-03-11,2009,1,3,March,11,3,Wednesday,11,2009,f,2009-03-01,2009-03-31
20090312,2009-03-12,2009,1,3,March,12,4,Thursday,11,2009,f,2009-03-01,2009-03-31
20090313,2009-03-13,2009,1,3,March,13,5,Friday,11,2009,f,2009-03-01,2009-03-31
20090314,2009-03-14,2009,1,3,March,14,6,Saturday,11,2009,t,2009-03-01,2009-03-31
20090315,2009-03-15,2009,1,3,March,15,7,Sunday,11,2009,t,2009-03-01,2009-03-31
20090316,2009-03-16,2009,1,3,March,16,1,Monday,12,2009,f,2009-03-01,2009-03-31
20090317,2009-03-17,2009,1,3,March,17,2,Tuesday,12,2009,f,2009-03-01,2009-03-31
20090318,2009-03-18,2009,1,3,March,18,3,Wednesday,12,2009,f,2009-03-01,2009-03-31
20090319,2009-03-19,2009,1,3,March,19,4,Thursday,12,2009,f,2009-03-01,2009-03-31
20090320,2009-03-20,2009,1,3,March,20,5,Friday,12,2009,f,2009-03-01,2009-03-31
20090321,2009-03-21,2009,1,3,March,21,6,Saturday,12,2009,t,2009-03-01,2009-03-31
20090322,2009-03-22,2009,1,3,March,22,7,Sunday,12,2009,t,2009-03-01,2009-03-31
20090323,2009-03-23,2009,1,3,March,23,1,Monday,13,2009,f,2009-03-01,2009-03-31
20090324,2009-03-24,2009,1,3,March,24,2,Tuesday,13,2009,f,2009-03-01,2009-03-31
20090325,2009-03-25,2009,1,3,March,25,3,Wednesday,13,2009,f,2009-03-01,2009-03-31
20090326,2009-03-26,2009,1,3,March,26,4,Thursday,13,2009,f,2009-03-01,2009-03-31
20090327,2009-03-27,2009,1,3,March,27,5,Friday,13,2009,f,2009-03-01,2009-03-31
20090328,2009-03-28,2009,1,3,March,28,6,Saturday,13,2009,t,2009-03-01,2009-03-31
20090329,2009-03-29,2009,1,3,March,29,7,Sunday,13,2009,t,2009-03-01,2009-03-31
20090330,2009-03-30,2009,1,3,March,30,1,Monday,14,2009,f,2009-03-01,2009-03-31
20090331,2009-03-31,2009,1,3,March,31,2,Tuesday,14,2009,f,2009-03-01,2009-03-31
20090401,2009-04-01,2009,2,4,April,1,3,Wednesday,14,2009,f,2009-04-01,2009-04-30
20090402,2009-04-02,2009,2,4,April,2,4,Thursday,14,2009,f,2009-04-01,2009-04-30
20090403,2009-04-03,2009,2,4,April,3,5,Friday,14,2009,f,2009-04-01,2009-04-30
20090404,2009-04-04,2009,2,4,April,4,6,Saturday,14,2009,t,2009-04-01,2009-04-30
20090405,2009-04-05,2009,2,4,April,5,7,Sunday,14,2009,t,2009-04-01,2009-04-30
20090406,2009-04-06,2009,2,4,April,6,1,Monday,15,2009,f,2009-04-01,2009-04-30
20090407,2009-04-07,2009,2,4,April,7,2,Tuesday,15,2009,f,2009-04-01,2009-04-30
20090408,2009-04-08,2009,2,4,April,8,3,Wednesday,15,2009,f,2009-04-01,2009-04-30
20090409,2009-04-09,2009,2,4,April,9,4,Thursday,15,2009,f,2009-04-01,2009-04-30
20090410,2009-04-10,2009,2,4,April,10,5,Friday,15,2009,f,2009-04-01,2009-04-30
20090411,2009-04-11,2009,2,4,April,11,6,Saturday,15,2009,t,2009-04-01,2009-04-30
20090412,2009-04-12,2009,2,4,April,12,7,Sunday,15,2009,t,2009-04-01,2009-04-30
20090413,2009-04-13,2009,2,4,April,13,1,Monday,16,2009,f,2009-04-01,2009-04-30
20090414,2009-04-14,2009,2,4,April,14,2,Tuesday,16,2009,f,2009-04-01,2009-04-30
20090415,2009-04-15,2009,2,4,April,15,3,Wednesday,16,2009,f,2009-04-01,2009-04-30
20090416,2009-04-16,2009,2,4,April,16,4,Thursday,16,2009,f,2009-04-01,2009-04-30
20090417,2009-04-17,2009,2,4,April,17,5,Friday,16,2009,f,2009-04-01,2009-04-30
20090418,2009-04-18,2009,2,4,April,18,6,Saturday,16,2009,t,2009-04-01,2009-04-30
20090419,2009-04-19,2009,2,4,April,19,7,Sunday,16,2009,t,2009-04-01,2009-04-30
20090420,2009-04-20,2009,2,4,April,20,1,Monday,17,2009,f,2009-04-01,2009-04-30
20090421,2009-04-21,2009,2,4,April,21,2,Tuesday,17,2009,f,2009-04-01,2009-04-30
20090422,2009-04-22,2009,2,4,April,22,3,Wednesday,17,2009,f,2009-04-01,2009-04-30
20090423,2009-04-23,2009,2,4,April,23,4,Thursday,17,2009,f,2009-04-01,2009-04-30
20090424,2009-04-24,2009,2,4,April,24,5,Friday,17,2009,f,2009-04-01,2009-04-30
20090425,2009-04-25,2009,2,4,April,25,6,Saturday,17,2009,t,2009-04-01,2009-04-30
20090426,2009-04-26,2009,2,4,April,26,7,Sunday,17,2009,t,2009-04-01,2009-04-30
20090427,2009-04-27,2009,2,4,April,27,1,Monday,18,2009,f,2009-04-01,2009-04-30
20090428,2009-04-28,2009,2,4,April,28,2,Tuesday,18,2009,f,2009-04-01,2009-04-30
20090429,2009-04-29,2009,2,4,April,29,3,Wednesday,18,2009,f,2009-04-01,2009-04-30
20090430,2009-04-30,2009,2,4,April,30,4,Thursday,18,2009,f,2009-04-01,2009-04-30
20090501,2009-05-01,2009,2,5,May,1,5,Friday,18,2009,f,2009-05-01,2009-05-31
20090502,2009-05-02,2009,2,5,May,2,6,Saturday,18,2009,t,2009-05-01,2009-05-31
20090503,2009-05-03,2009,2,5,May,3,7,Sunday,18,2009,t,2009-05-01,2009-05-31
20090504,2009-05-04,2009,2,5,May,4,1,Monday,19,2009,f,2009-05-01,2009-05-31
20090505,2009-05-05,2009,2,5,May,5,2,Tuesday,19,2009,f,2009-05-01,2009-05-31
20090506,2009-05-06,2009,2,5,May,6,3,Wednesday,19,2009,f,2009-05-01,2009-05-31
20090507,2009-05-07,2009,2,5,May,7,4,Thursday,19,2009,f,2009-05-01,2009-05-31
20090508,2009-05-08,2009,2,5,May,8,5,Friday,19,2009,f,2009-05-01,2009-05-31
20090509,2009-05-09,2009,2,5,May,9,6,Saturday,19,2009,t,2009-05-01,2009-05-31
20090510,2009-05-10,2009,2,5,May,10,7,Sunday,19,2009,t,2009-05-01,2009-05-31
20090511,2009-05-11,2009,2,5,May,11,1,Monday,20,2009,f,2009-05-01,2009-05-31
20090512,2009-05-12,2009,2,5,May,12,2,Tuesday,20,2009,f,2009-05-01,2009-05-31
20090513,2009-05-13,2009,2,5,May,13,3,Wednesday,20,2009,f,2009-05-01,2009-05-31
20090514,2009-05-14,2009,2,5,May,14,4,Thursday,20,2009,f,2009-05-01,2009-05-31
20090515,2009-05-15,2009,2,5,May,15,5,Friday,20,2009,f,2009-05-01,2009-05-31
20090516,2009-05-16,2009,2,5,May,16,6,Saturday,20,2009,t,2009-05-01,2009-05-31
20090517,2009-05-17,2009,2,5,May,17,7,Sunday,20,2009,t,2009-05-01,2009-05-31
20090518,2009-05-18,2009,2,5,May,18,1,Monday,21,2009,f,2009-05-01,2009-05-31
20090519,2009-05-19,2009,2,5,May,19,2,Tuesday,21,2009,f,2009-05-01,2009-05-31
20090520,2009-05-20,2009,2,5,May,20,3,Wednesday,21,2009,f,2009-05-01,2009-05-31
20090521,2009-05-21,2009,2,5,May,21,4,Thursday,21,2009,f,2009-05-01,2009-05-31
20090522,2009-05-22,2009,2,5,May,22,5,Friday,21,2009,f,2009-05-01,2009-05-31
20090523,2009-05-23,2009,2,5,May,23,6,Saturday,21,2009,t,2009-05-01,2009-05-31
20090524,2009-05-24,2009,2,5,May,24,7,Sunday,21,2009,t,2009-05-01,2009-05-31
20090525,2009-05-25,2009,2,5,May,25,1,Monday,22,2009,f,2009-05-01,2009-05-31
20090526,2009-05-26,2009,2,5,May,26,2,Tuesday,22,2009,f,2009-05-01,2009-05-31
20090527,2009-05-27,2009,2,5,May,27,3,Wednesday,22,2009,f,2009-05-01,2009-05-31
20090528,2009-05-28,2009,2,5,May,28,4,Thursday,22,2009,f,2009-05-01,2009-05-31
20090529,2009-05-29,2009,2,5,May,29,5,Friday,22,2009,f,2009-05-01,2009-05-31
20090530,2009-05-30,2009,2,5,May,30,6,Saturday,22,2009,t,2009-05-01,2009-05-31
20090531,2009-05-31,2009,2,5,May,31,7,Sunday,22,2009,t,2009-05-01,2009-05-31
20090601,2009-06-01,2009,2,6,June,1,1,Monday,23,2009,f,2009-06-01,2009-06-30
20090602,2009-06-02,2009,2,6,June,2,2,Tuesday,23,2009,f,2009-06-01,2009-06-30
20090603,2009-06-03,2009,2,6,June,3,3,Wednesday,23,2009,f,2009-06-01,2009-06-30
20090604,2009-06-04,2009,2,6,June,4,4,Thursday,23,2009,f,2009-06-01,2009-06-30
20090605,2009-06-05,2009,2,6,June,5,5,Friday,23,2009,f,2009-06-01,2009-06-30
20090606,2009-06-06,2009,2,6,June,6,6,Saturday,23,2009,t,2009-06-01,2009-06-30
20090607,2009-06-07,2009,2,6,June,7,7,Sunday,23,2009,t,2009-06-01,2009-06-30
20090608,2009-06-08,2009,2,6,June,8,1,Monday,24,2009,f,2009-06-01,2009-06-30
